Model,MDO3024
Firmware Version,1.26

Waveform Type,ANALOG,
-8.020e-04,9.4,0.00016
-8.000e-04,9.4,0.0002
-7.980e-04,9.8,-8e-05
-7.960e-04,9,0.00016
-7.940e-04,9.8,0.00024
-7.920e-04,10.2,0.00032
-7.900e-04,9.8,0.00024
-7.880e-04,10.2,8e-05
-7.860e-04,9.8,0.0002
-7.840e-04,9.4,-0.00016
-7.820e-04,9.8,-0.00016
-7.800e-04,10.2,0.00036
-7.780e-04,9.8,0.00032
-7.760e-04,9.8,0.00024
-7.740e-04,10.2,0.0002
-7.720e-04,10.2,0.00044
-7.700e-04,9.8,0.00056
-7.680e-04,9.8,0.00028
-7.660e-04,9.8,8e-05
-7.640e-04,9.8,0.00012
-7.620e-04,10.2,0.00036
-7.600e-04,10.2,0.00028
-7.580e-04,10.2,0.00024
-7.560e-04,9.8,0.00052
-7.540e-04,9.8,0.0002
-7.520e-04,10.2,0.00028
-7.500e-04,9.8,0.00044
-7.480e-04,9.8,0
-7.460e-04,10.2,0.00024
-7.440e-04,9.8,0.00032
-7.420e-04,9.8,0.00048
-7.400e-04,10.2,0.00016
-7.380e-04,9.8,0.00036
-7.360e-04,9.4,0.0006
-7.340e-04,9.8,0.00028
-7.320e-04,10.2,0.00056
-7.300e-04,9.8,0.00036
-7.280e-04,10.2,0.0004
-7.260e-04,9.8,0
-7.240e-04,10.2,8e-05
-7.220e-04,10.2,0.00012
-7.200e-04,9.8,0.00024
-7.180e-04,9.4,0.00024
-7.160e-04,9.4,0.00032
-7.140e-04,9.8,0.00052
-7.120e-04,9.4,0
-7.100e-04,9.4,0.0002
-7.080e-04,9.4,0.00044
-7.060e-04,9.4,0.0006
-7.040e-04,9.4,0.00036
-7.020e-04,9.4,0.00024
-7.000e-04,9,0.0004
-6.980e-04,9.4,0.00036
-6.960e-04,9.8,0.00044
-6.940e-04,9,0.0004
-6.920e-04,9.4,0
-6.900e-04,8.6,0.00028
-6.880e-04,8.6,0.00048
-6.860e-04,9,0.00024
-6.840e-04,8.6,0.00076
-6.820e-04,9,0.0004
-6.800e-04,9,0.00052
-6.780e-04,9,0.0002
-6.760e-04,9.4,0.00028
-6.740e-04,8.6,0.00044
-6.720e-04,9,0.0002
-6.700e-04,8.2,0
-6.680e-04,8.2,8e-05
-6.660e-04,8.6,0.00048
-6.640e-04,8.2,0.00052
-6.620e-04,8.6,0.00068
-6.600e-04,8.2,0.0006
-6.580e-04,7.8,0.00072
-6.560e-04,8.2,0.00064
-6.540e-04,8.2,0.0004
-6.520e-04,8.2,0.00012
-6.500e-04,7.8,0.0004
-6.480e-04,7.4,0.00016
-6.460e-04,7.4,0.0002
-6.440e-04,7.8,0.00036
-6.420e-04,7.4,8e-05
-6.400e-04,7.4,0.00056
-6.380e-04,7,0.00048
-6.360e-04,7.4,0.00028
-6.340e-04,6.6,0.00024
-6.320e-04,7,8e-05
-6.300e-04,7,0.00048
-6.280e-04,7,0.00032
-6.260e-04,6.6,0.00028
-6.240e-04,6.2,0.00028
-6.220e-04,6.2,0.0004
-6.200e-04,6.2,0.00028
-6.180e-04,6.6,0.00032
-6.160e-04,6.2,0.00044
-6.140e-04,6.2,0.0008
-6.120e-04,5.8,0.0002
-6.100e-04,5.8,0.0002
-6.080e-04,5.8,0.00012
-6.060e-04,6.2,0.00056
-6.040e-04,5.8,0.00044
-6.020e-04,5.4,0.00068
-6.000e-04,5.8,0.00052
-5.980e-04,5,0.00024
-5.960e-04,5,0.0004
-5.940e-04,5.4,0.0006
-5.920e-04,4.6,0.00048
-5.900e-04,5,0
-5.880e-04,5,0
-5.860e-04,4.2,0.00012
-5.840e-04,4.6,0.00036
-5.820e-04,4.2,0.00048
-5.800e-04,4.2,0.00024
-5.780e-04,4.2,0.0002
-5.760e-04,4.2,0.00088
-5.740e-04,4.2,0.00036
-5.720e-04,3.8,0.00048
-5.700e-04,3.8,0.00024
-5.680e-04,4.2,0.00044
-5.660e-04,3.8,8e-05
-5.640e-04,3,0.00024
-5.620e-04,3,0
-5.600e-04,3.4,8e-05
-5.580e-04,2.6,0.00032
-5.560e-04,3,0.00016
-5.540e-04,2.6,8e-05
-5.520e-04,3,0.0004
-5.500e-04,2.2,0.00056
-5.480e-04,2.2,0.00024
-5.460e-04,2.2,0.0004
-5.440e-04,2.2,-0.00012
-5.420e-04,2.2,0.00012
-5.400e-04,1.8,0.0006
-5.380e-04,1.8,0
-5.360e-04,1.8,-8e-05
-5.340e-04,1.4,8e-05
-5.320e-04,1,0.00024
-5.300e-04,1.4,-0.00016
-5.280e-04,0.6,0
-5.260e-04,1.4,8e-05
-5.240e-04,1,0.0002
-5.220e-04,0.6,0.00028
-5.200e-04,0.6,0.0002
-5.180e-04,0.2,0
-5.160e-04,-0.2,0.00016
-5.140e-04,0.2,8e-05
-5.120e-04,-0.2,0.0002
-5.100e-04,-0.2,0.00036
-5.080e-04,-0.2,0.00044
-5.060e-04,-0.6,0.0006
-5.040e-04,-0.2,0.00024
-5.020e-04,-0.6,0.00028
-5.000e-04,-1,0.00036
-4.980e-04,-1,-8e-05
-4.960e-04,-1.4,0
-4.940e-04,-1,0.0004
-4.920e-04,-1.4,0.00028
-4.900e-04,-1.4,0.0002
-4.880e-04,-1.4,0.00024
-4.860e-04,-1.4,0.00024
-4.840e-04,-1.4,-0.00012
-4.820e-04,-1.8,0.00012
-4.800e-04,-1.8,0
-4.780e-04,-2.2,-4e-05
-4.760e-04,-2.2,4e-05
-4.740e-04,-2.2,8e-05
-4.720e-04,-2.6,-0.00016
-4.700e-04,-2.6,-4e-05
-4.680e-04,-2.2,0.00016
-4.660e-04,-3.4,4e-05
-4.640e-04,-3,0.00028
-4.620e-04,-3,0.00028
-4.600e-04,-3,4e-05
-4.580e-04,-3.4,-0.00028
-4.560e-04,-3.4,0.00024
-4.540e-04,-3.8,0.00032
-4.520e-04,-3.8,-4e-05
-4.500e-04,-3.8,0.00016
-4.480e-04,-3.8,0.00012
-4.460e-04,-4.2,-0.00032
-4.440e-04,-4.2,0
-4.420e-04,-4.2,0.0002
-4.400e-04,-4.6,4e-05
-4.380e-04,-4.6,0
-4.360e-04,-4.6,0.00012
-4.340e-04,-5,-0.00052
-4.320e-04,-5,0
-4.300e-04,-5,-0.00016
-4.280e-04,-5,-0.00024
-4.260e-04,-5.8,0.0002
-4.240e-04,-5.4,-4e-05
-4.220e-04,-5.8,4e-05
-4.200e-04,-5.4,-4e-05
-4.180e-04,-5.8,-0.00016
-4.160e-04,-6.2,-0.00032
-4.140e-04,-6.2,0
-4.120e-04,-6.6,0
-4.100e-04,-6.6,-4e-05
-4.080e-04,-6.6,-0.0002
-4.060e-04,-6.6,4e-05
-4.040e-04,-6.2,-0.0002
-4.020e-04,-6.6,-4e-05
-4.000e-04,-6.6,-0.00056
-3.980e-04,-7,-0.00032
-3.960e-04,-7,-0.00032
-3.940e-04,-7,-4e-05
-3.920e-04,-7,0
-3.900e-04,-7.4,-0.00044
-3.880e-04,-7.4,-0.0002
-3.860e-04,-7.4,-8e-05
-3.840e-04,-7.4,-4e-05
-3.820e-04,-7.8,-4e-05
-3.800e-04,-7.4,-0.00028
-3.780e-04,-7.8,-0.00048
-3.760e-04,-7.8,0
-3.740e-04,-7.8,-4e-05
-3.720e-04,-8.2,-0.00032
-3.700e-04,-8.6,-4e-05
-3.680e-04,-8.2,-0.00028
-3.660e-04,-8.2,-8e-05
-3.640e-04,-8.6,-0.00044
-3.620e-04,-8.6,-0.00028
-3.600e-04,-8.6,-0.00052
-3.580e-04,-9,-0.00032
-3.560e-04,-8.6,-0.00044
-3.540e-04,-8.6,-0.0004
-3.520e-04,-9,-0.00016
-3.500e-04,-9,-0.00028
-3.480e-04,-9,-0.00036
-3.460e-04,-9.8,-0.00028
-3.440e-04,-9,-0.00068
-3.420e-04,-9,0.0002
-3.400e-04,-9.4,-0.00036
-3.380e-04,-9,-0.00036
-3.360e-04,-9.4,-0.00048
-3.340e-04,-9.4,-0.00052
-3.320e-04,-9.4,-0.00052
-3.300e-04,-9.4,-8e-05
-3.280e-04,-9.8,-0.00052
-3.260e-04,-9.8,-0.00056
-3.240e-04,-9.8,-0.0004
-3.220e-04,-9.8,-0.00032
-3.200e-04,-10.2,-0.00028
-3.180e-04,-10.2,-0.00088
-3.160e-04,-10.2,-4e-05
-3.140e-04,-10.2,-0.0004
-3.120e-04,-10.2,-0.00056
-3.100e-04,-9.8,-0.0004
-3.080e-04,-10.6,-8e-05
-3.060e-04,-9.8,-0.00056
-3.040e-04,-10.2,-0.00064
-3.020e-04,-10.6,-0.00036
-3.000e-04,-10.2,-0.00036
-2.980e-04,-10.2,-0.00076
-2.960e-04,-10.2,-0.00056
-2.940e-04,-10.2,-0.00068
-2.920e-04,-10.6,-0.00044
-2.900e-04,-10.2,-0.00036
-2.880e-04,-10.2,-0.00076
-2.860e-04,-10.6,-0.00044
-2.840e-04,-11,-0.00032
-2.820e-04,-10.2,-0.0008
-2.800e-04,-11,-0.00048
-2.780e-04,-10.6,-0.00088
-2.760e-04,-10.6,-0.00076
-2.740e-04,-11,-0.00052
-2.720e-04,-10.6,-0.00052
-2.700e-04,-10.6,-0.00056
-2.680e-04,-11,-0.00048
-2.660e-04,-11,-0.00044
-2.640e-04,-10.6,-0.00044
-2.620e-04,-11,-0.00092
-2.600e-04,-10.6,-0.001
-2.580e-04,-11,-0.0006
-2.560e-04,-10.6,-0.00076
-2.540e-04,-10.6,-0.00088
-2.520e-04,-11,-0.0006
-2.500e-04,-11,-0.0006
-2.480e-04,-10.6,-0.00052
-2.460e-04,-10.6,-0.00056
-2.440e-04,-10.6,-0.00052
-2.420e-04,-11,-0.00076
-2.400e-04,-10.6,-0.0004
-2.380e-04,-10.2,-0.00072
-2.360e-04,-10.6,-0.00072
-2.340e-04,-10.6,-0.00072
-2.320e-04,-10.6,-0.00092
-2.300e-04,-10.6,-0.00076
-2.280e-04,-10.6,-0.00064
-2.260e-04,-10.6,-0.00088
-2.240e-04,-10.6,-0.00056
-2.220e-04,-10.6,-0.00048
-2.200e-04,-9.8,-0.00068
-2.180e-04,-10.2,-0.00072
-2.160e-04,-10.2,-0.00084
-2.140e-04,-10.6,-0.00084
-2.120e-04,-10.2,-0.0002
-2.100e-04,-10.2,-0.0008
-2.080e-04,-10.6,-0.00056
-2.060e-04,-9.8,-0.00044
-2.040e-04,-9.8,-0.00064
-2.020e-04,-10.2,-0.00032
-2.000e-04,-10.2,-0.00072
-1.980e-04,-9.8,-0.00084
-1.960e-04,-9.8,-0.0006
-1.940e-04,-10.2,-0.0006
-1.920e-04,-9.8,-0.00072
-1.900e-04,-9.8,-0.0006
-1.880e-04,-9.8,-0.00096
-1.860e-04,-9.8,-0.00084
-1.840e-04,-9.8,-0.00056
-1.820e-04,-9.4,-0.00064
-1.800e-04,-9,-0.00052
-1.780e-04,-9,-0.00072
-1.760e-04,-9.4,-0.00016
-1.740e-04,-9.4,-0.00048
-1.720e-04,-9.4,-0.00064
-1.700e-04,-9,-0.00072
-1.680e-04,-9,-0.00092
-1.660e-04,-9,-0.00076
-1.640e-04,-9,-0.00064
-1.620e-04,-8.6,-0.00052
-1.600e-04,-8.6,-0.00056
-1.580e-04,-8.6,-0.00096
-1.560e-04,-8.6,-0.00092
-1.540e-04,-9,-0.00056
-1.520e-04,-8.6,-0.00104
-1.500e-04,-7.8,-0.0008
-1.480e-04,-8.6,-0.00072
-1.460e-04,-8.6,-0.00076
-1.440e-04,-8.6,-0.001
-1.420e-04,-7.8,-0.00076
-1.400e-04,-8.2,-0.0008
-1.380e-04,-8.2,-0.00056
-1.360e-04,-8.2,-0.00024
-1.340e-04,-7.4,-0.00076
-1.320e-04,-7.8,-0.00076
-1.300e-04,-8.2,-0.0008
-1.280e-04,-7.4,-0.00092
-1.260e-04,-7,-0.00068
-1.240e-04,-7,-0.00072
-1.220e-04,-7,-0.00048
-1.200e-04,-6.6,-0.00072
-1.180e-04,-7,-0.00092
-1.160e-04,-7,-0.0006
-1.140e-04,-6.6,-0.00064
-1.120e-04,-6.2,-0.0008
-1.100e-04,-6.6,-0.0006
-1.080e-04,-6.2,-0.00076
-1.060e-04,-6.6,-0.00044
-1.040e-04,-5.8,-0.00104
-1.020e-04,-6.2,-0.0008
-1.000e-04,-5.8,-0.00076
-9.800e-05,-6.2,-0.00088
-9.600e-05,-5.8,-0.00072
-9.400e-05,-5.8,-0.00044
-9.200e-05,-5.8,-0.0004
-9.000e-05,-5.8,-0.00088
-8.800e-05,-5.4,-0.00056
-8.600e-05,-5,-0.00084
-8.400e-05,-5,-0.00088
-8.200e-05,-5,-0.00048
-8.000e-05,-4.6,-0.00056
-7.800e-05,-4.6,-0.0006
-7.600e-05,-4.6,-0.00068
-7.400e-05,-4.6,-0.0008
-7.200e-05,-4.2,-0.00088
-7.000e-05,-4.2,-0.00084
-6.800e-05,-4.2,-0.00056
-6.600e-05,-3.8,-0.00048
-6.400e-05,-3.8,-0.0006
-6.200e-05,-3.8,-0.0006
-6.000e-05,-3.8,-0.0004
-5.800e-05,-3.4,-0.00064
-5.600e-05,-3,-0.00056
-5.400e-05,-3.4,-0.0004
-5.200e-05,-3,-0.00068
-5.000e-05,-2.2,-0.0008
-4.800e-05,-3,-0.00072
-4.600e-05,-3,-0.00044
-4.400e-05,-3,-0.00044
-4.200e-05,-3,-0.00048
-4.000e-05,-2.6,-0.00072
-3.800e-05,-2.6,-0.00032
-3.600e-05,-2.2,-0.00072
-3.400e-05,-2.2,-0.00092
-3.200e-05,-1.4,-0.00052
-3.000e-05,-1.8,-0.00032
-2.800e-05,-1.4,-0.0004
-2.600e-05,-1.4,-0.00068
-2.400e-05,-1.4,-0.00044
-2.200e-05,-1.4,-0.00024
-2.000e-05,-1.4,-0.00056
-1.800e-05,-1,-0.00052
-1.600e-05,-1.4,-0.0006
-1.400e-05,-1,-0.00036
-1.200e-05,-0.6,-0.00076
-1.000e-05,-0.6,-4e-05
-8.000e-06,-0.6,-0.0006
-6.000e-06,-0.2,-0.00044
-4.000e-06,0.2,-0.00036
-2.000e-06,0.2,-0.00028
0.000e+00,0.2,-0.00036
2.000e-06,0.2,-0.00048
4.000e-06,0.6,-0.00032
6.000e-06,0.2,-0.00056
8.000e-06,0.6,-0.00036
1.000e-05,0.6,-0.00016
1.200e-05,1,-0.00072
1.400e-05,1,-0.00068
1.600e-05,1,-0.00036
1.800e-05,1.4,-0.00032
2.000e-05,1,-0.00024
2.200e-05,1.4,-0.00056
2.400e-05,1.4,-0.00044
2.600e-05,2.2,-0.00076
2.800e-05,1.8,-0.00036
3.000e-05,2.2,-0.00052
3.200e-05,1.8,-0.00044
3.400e-05,2.2,-0.0002
3.600e-05,2.6,-8e-05
3.800e-05,2.6,-0.00048
4.000e-05,2.6,-4e-05
4.200e-05,3,-0.00048
4.400e-05,2.6,-0.00012
4.600e-05,3,-0.00052
4.800e-05,3,-0.0004
5.000e-05,3,-0.0002
5.200e-05,3.8,-0.0002
5.400e-05,3.4,-0.00032
5.600e-05,3.8,-0.00012
5.800e-05,3.8,-0.00028
6.000e-05,3.8,-0.00024
6.200e-05,3.8,-0.0004
6.400e-05,3.8,0
6.600e-05,4.6,-0.00032
6.800e-05,3.8,-0.00012
7.000e-05,4.2,-0.00016
7.200e-05,4.6,-8e-05
7.400e-05,5,-0.00032
7.600e-05,5,-0.0004
7.800e-05,5,-0.00024
8.000e-05,5,-0.00012
8.200e-05,5,-0.00056
8.400e-05,5,-0.0004
8.600e-05,5,-0.00028
8.800e-05,5.8,-0.0004
9.000e-05,5.8,-0.00056
9.200e-05,5.4,-0.00024
9.400e-05,5.8,-8e-05
9.600e-05,5.8,-0.00052
9.800e-05,5.8,8e-05
1.000e-04,6.2,-8e-05
1.020e-04,5.8,0.00012
1.040e-04,6.2,-4e-05
1.060e-04,6.6,-4e-05
1.080e-04,5.8,-0.00016
1.100e-04,6.6,-4e-05
1.120e-04,6.6,-4e-05
1.140e-04,7,0
1.160e-04,7.4,-0.00024
1.180e-04,6.6,4e-05
1.200e-04,7,-0.00012
1.220e-04,7,-0.00016
1.240e-04,7.4,4e-05
1.260e-04,7.4,-0.00012
1.280e-04,7.4,-0.0002
1.300e-04,7.4,-0.0002
1.320e-04,7.8,-0.00012
1.340e-04,7.8,0
1.360e-04,7.8,-0.00032
1.380e-04,7.4,-0.00036
1.400e-04,8.2,-4e-05
1.420e-04,8.2,-0.0002
1.440e-04,7.8,-8e-05
1.460e-04,8.2,8e-05
1.480e-04,8.2,-4e-05
1.500e-04,8.2,0.00016
1.520e-04,8.2,0
1.540e-04,7.8,0
1.560e-04,8.2,-4e-05
1.580e-04,8.2,-0.00028
1.600e-04,8.6,-0.00028
1.620e-04,8.6,4e-05
1.640e-04,8.6,-8e-05
1.660e-04,8.6,-0.00012
1.680e-04,8.6,-0.00012
1.700e-04,9,0
1.720e-04,9,0.00036
1.740e-04,8.6,0
1.760e-04,8.6,0.00012
1.780e-04,9,-4e-05
1.800e-04,9,-0.00028
1.820e-04,9.4,0.00028
1.840e-04,9,8e-05
1.860e-04,9,0.0002
1.880e-04,9.4,0.00028
1.900e-04,9,-0.0002
1.920e-04,9.8,0.00024
1.940e-04,9,0
1.960e-04,9.4,0.0004
1.980e-04,9.4,0
2.000e-04,9.8,4e-05
2.020e-04,9.8,0.00032
2.040e-04,9.8,0
2.060e-04,9.8,0.0004
2.080e-04,9.4,8e-05
2.100e-04,9.4,4e-05
2.120e-04,10.2,0
2.140e-04,9.8,4e-05
2.160e-04,9.8,0.00036
2.180e-04,9.4,0.00036
2.200e-04,10.2,0.00012
2.220e-04,9.8,0.00012
2.240e-04,9.8,0.00024
2.260e-04,10.2,0.00024
2.280e-04,9.8,4e-05
2.300e-04,9.8,0.00052
2.320e-04,9.8,8e-05
2.340e-04,9.8,0
2.360e-04,10.2,0.00016
2.380e-04,9.8,8e-05
2.400e-04,9.8,0.00028
2.420e-04,10.2,0.0004
2.440e-04,10.2,0.0006
2.460e-04,9.8,0.00052
2.480e-04,10.2,0.00028
2.500e-04,9.8,0.00056
2.520e-04,9.8,0.0006
2.540e-04,9.8,0.00036
2.560e-04,10.2,0.00028
2.580e-04,9.4,4e-05
2.600e-04,9.8,0.00016
2.620e-04,10.2,0.00028
2.640e-04,9.8,0.00044
2.660e-04,10.2,4e-05
2.680e-04,9.4,0.00024
2.700e-04,9.4,-4e-05
2.720e-04,9.4,0.00048
2.740e-04,9.4,8e-05
2.760e-04,9.8,0.00028
2.780e-04,9.4,0
2.800e-04,9.8,0.00048
2.820e-04,9.8,0.00036
2.840e-04,9.8,0.00056
2.860e-04,9.4,0.00044
2.880e-04,9.8,0.00036
2.900e-04,9.8,0.00036
2.920e-04,9.4,8e-05
2.940e-04,9.4,0.00012
2.960e-04,9.4,0.00028
2.980e-04,9,0.0004
3.000e-04,9,0.00028
3.020e-04,9.4,0.00036
3.040e-04,9,0.00012
3.060e-04,9,0.00036
3.080e-04,9,0.00024
3.100e-04,9,0.0004
3.120e-04,9,0.0004
3.140e-04,9,0.00036
3.160e-04,9,0.00064
3.180e-04,8.6,0
3.200e-04,8.6,0.0004
3.220e-04,8.6,8e-05
3.240e-04,8.6,8e-05
3.260e-04,8.6,0.0004
3.280e-04,8.6,0.0004
3.300e-04,8.6,0.00012
3.320e-04,8.6,0.00012
3.340e-04,8.6,0.0002
3.360e-04,8.6,0.0004
3.380e-04,8.6,0.0004
3.400e-04,7.8,0.00048
3.420e-04,8.2,0.00028
3.440e-04,7.8,0.00044
3.460e-04,7.8,0.00064
3.480e-04,8.2,0.0002
3.500e-04,7.8,0.00048
3.520e-04,7.4,0.00028
3.540e-04,7.8,0.00056
3.560e-04,7.4,0.00012
3.580e-04,7,0.00032
3.600e-04,7,0.0002
3.620e-04,7,0.00012
3.640e-04,6.6,4e-05
3.660e-04,7,0.00012
3.680e-04,6.6,0.00036
3.700e-04,7,0.00048
3.720e-04,6.2,0.00028
3.740e-04,6.6,0.0002
3.760e-04,6.6,0.00064
3.780e-04,6.6,-8e-05
3.800e-04,6.2,0.00048
3.820e-04,5.8,0.00012
3.840e-04,5.8,0.00016
3.860e-04,6.2,0.00024
3.880e-04,6.2,4e-05
3.900e-04,6.2,0.0004
3.920e-04,5.4,0.0002
3.940e-04,5.8,0.00044
3.960e-04,5.4,0.00056
3.980e-04,5.4,0.00024
4.000e-04,5,0.00012
4.020e-04,5,0.0002
4.040e-04,5,0.00048
4.060e-04,5,0.00056
4.080e-04,5,0.00048
4.100e-04,4.6,0.00024
4.120e-04,4.6,0.00016
4.140e-04,4.6,0
4.160e-04,4.2,0.00024
4.180e-04,4.2,0
4.200e-04,4.2,4e-05
4.220e-04,3.8,0.0006
4.240e-04,3.8,0.00028
4.260e-04,3.8,0.00048
4.280e-04,3.4,0.0004
4.300e-04,3.4,0.00024
4.320e-04,3.4,0.00032
4.340e-04,3,0.0004
4.360e-04,3,0
4.380e-04,3.4,0.00056
4.400e-04,2.6,0.00064
4.420e-04,3,-0.00012
4.440e-04,3,0.00036
4.460e-04,2.2,8e-05
4.480e-04,2.2,0.00028
4.500e-04,2.2,0.00036
4.520e-04,1.8,0.00048
4.540e-04,2.2,0.00016
4.560e-04,1.8,0.0002
4.580e-04,1.4,0.00028
4.600e-04,1.4,0.0002
4.620e-04,1.4,0.00016
4.640e-04,1.4,0.0002
4.660e-04,1.4,-4e-05
4.680e-04,1.4,0.00016
4.700e-04,1.4,4e-05
4.720e-04,0.6,0.00016
4.740e-04,1,0.0004
4.760e-04,1,0.00024
4.780e-04,0.6,0
4.800e-04,0.2,8e-05
4.820e-04,0.2,0.00016
4.840e-04,-0.2,-0.00012
4.860e-04,0.2,4e-05
4.880e-04,-0.2,0.00012
4.900e-04,-0.2,0.00012
4.920e-04,-0.6,0.00016
4.940e-04,-1,0.0004
4.960e-04,-1.4,4e-05
4.980e-04,-1,-4e-05
5.000e-04,-0.6,8e-05
5.020e-04,-1.4,0.00016
5.040e-04,-1.4,0.00012
5.060e-04,-1.4,0.00036
5.080e-04,-1.4,-4e-05
5.100e-04,-1.4,-8e-05
5.120e-04,-1.8,0
5.140e-04,-1.8,-4e-05
5.160e-04,-2.2,0
5.180e-04,-2.2,-0.00016
5.200e-04,-2.2,4e-05
5.220e-04,-1.8,0.00032
5.240e-04,-2.2,0
5.260e-04,-2.2,0.00024
5.280e-04,-2.6,0.00028
5.300e-04,-3,8e-05
5.320e-04,-2.6,0
5.340e-04,-2.6,8e-05
5.360e-04,-3,-8e-05
5.380e-04,-3.4,0.00048
5.400e-04,-3.4,-0.00024
5.420e-04,-3.4,4e-05
5.440e-04,-3.4,0.00012
5.460e-04,-4.2,0.0004
5.480e-04,-3.8,0.00016
5.500e-04,-4.6,0.00012
5.520e-04,-4.2,0.0002
5.540e-04,-4.6,-0.00012
5.560e-04,-4.6,0
5.580e-04,-4.6,0.00012
5.600e-04,-4.6,0.00016
5.620e-04,-4.6,-8e-05
5.640e-04,-5,-0.0002
5.660e-04,-5,0.00044
5.680e-04,-5.4,-0.00032
5.700e-04,-5.4,-0.00012
5.720e-04,-5.4,8e-05
5.740e-04,-5.8,-0.00024
5.760e-04,-5.4,-8e-05
5.780e-04,-6.2,8e-05
5.800e-04,-5.4,-4e-05
5.820e-04,-5.8,-0.00024
5.840e-04,-6.2,-0.00012
5.860e-04,-5.8,-0.00036
5.880e-04,-6.2,-4e-05
5.900e-04,-6.2,-0.00012
5.920e-04,-6.6,-0.00016
5.940e-04,-6.6,-0.00016
5.960e-04,-6.6,-0.0006
5.980e-04,-6.6,0
6.000e-04,-6.6,-0.00012
6.020e-04,-7.4,-0.00032
6.040e-04,-7,-0.00028
6.060e-04,-7.4,0
6.080e-04,-7.4,-8e-05
6.100e-04,-7.4,-0.00012
6.120e-04,-7.4,-0.00036
6.140e-04,-7.8,-0.00024
6.160e-04,-7.8,-0.00024
6.180e-04,-7.4,-0.00012
6.200e-04,-7.8,-0.00024
6.220e-04,-7.8,-0.00012
6.240e-04,-7.8,-0.00032
6.260e-04,-8.2,-0.00024
6.280e-04,-8.2,-8e-05
6.300e-04,-8.2,-8e-05
6.320e-04,-9,-0.0002
6.340e-04,-8.6,4e-05
6.360e-04,-8.6,-0.00024
6.380e-04,-8.6,0
6.400e-04,-9,-0.00024
6.420e-04,-8.6,-4e-05
6.440e-04,-8.6,-0.00052
6.460e-04,-9.4,-4e-05
6.480e-04,-9.4,-0.00028
6.500e-04,-9,-0.00076
6.520e-04,-9,-8e-05
6.540e-04,-9.4,-0.00052
6.560e-04,-9,-0.00032
